batch_id,timestamp,machine_id,operator_id,shift,temperature,pressure,humidity,speed,material_grade,defect_type,defect_count
B06410,2024-08-28 07:51:56.111611161,M9,OP18,Morning,183.3,49.2,62.7,113.0,C,None,0
B06411,2024-08-28 08:05:02.430243024,M4,OP12,Afternoon,186.0,41.8,33.3,94.5,A,None,0
B06412,2024-08-28 08:18:08.748874887,M10,OP08,Afternoon,214.0,45.1,42.4,103.2,C,Structural,1
B06413,2024-08-28 08:31:15.067506750,M3,OP02,Night,216.7,52.4,56.4,102.1,C,Surface,1
B06414,2024-08-28 08:44:21.386138614,M2,OP02,Morning,181.4,50.7,46.1,95.1,B,Surface,2
B06415,2024-08-28 08:57:27.704770477,M5,OP05,Night,208.9,58.2,45.8,99.2,A,None,0
B06416,2024-08-28 09:10:34.023402340,M3,OP01,Morning,188.9,43.7,52.6,101.1,C,Surface,3
B06417,2024-08-28 09:23:40.342034203,M10,OP04,Morning,192.5,53.6,48.7,103.7,B,None,0
B06418,2024-08-28 09:36:46.660666066,M7,OP06,Night,218.0,49.9,34.2,99.3,B,Dimensional,2
B06419,2024-08-28 09:49:52.979297930,M6,OP13,Night,195.7,46.8,45.0,101.0,B,None,0
B06420,2024-08-28 10:02:59.297929793,M1,OP19,Morning,195.6,57.1,37.9,102.3,C,Structural,4
B06421,2024-08-28 10:16:05.616561656,M8,OP11,Night,175.4,45.6,56.9,81.8,A,None,0
B06422,2024-08-28 10:29:11.935193519,M2,OP13,Morning,194.9,51.4,38.9,96.3,B,None,0
B06423,2024-08-28 10:42:18.253825382,M5,OP08,Afternoon,190.6,55.0,38.9,100.9,B,None,0
B06424,2024-08-28 10:55:24.572457245,M9,OP07,Morning,206.9,46.7,39.9,80.3,C,None,0
B06425,2024-08-28 11:08:30.891089109,M8,OP13,Afternoon,191.9,42.7,56.7,100.9,B,None,0
B06426,2024-08-28 11:21:37.209720972,M2,OP01,Afternoon,218.4,52.5,44.9,115.8,A,Dimensional,3
B06427,2024-08-28 11:34:43.528352835,M9,OP06,Afternoon,205.9,54.6,60.6,106.0,B,Dimensional,6
B06428,2024-08-28 11:47:49.846984698,M5,OP07,Afternoon,203.0,48.0,57.0,93.6,B,None,0
B06429,2024-08-28 12:00:56.165616561,M10,OP16,Afternoon,210.5,43.7,58.9,117.8,B,None,0
B06430,2024-08-28 12:14:02.484248425,M6,OP15,Night,203.0,51.0,47.2,88.5,C,None,0
B06431,2024-08-28 12:27:08.802880288,M3,OP20,Morning,210.9,48.8,40.2,95.6,A,None,0
B06432,2024-08-28 12:40:15.121512151,M3,OP02,Morning,197.8,42.6,47.5,110.6,B,None,0
B06433,2024-08-28 12:53:21.440144014,M10,OP16,Night,198.7,52.3,26.8,100.1,B,None,0
B06434,2024-08-28 13:06:27.758775877,M8,OP17,Morning,187.9,47.1,54.5,106.2,B,None,0
B06435,2024-08-28 13:19:34.077407741,M10,OP15,Afternoon,189.3,52.4,52.1,108.2,C,None,0
B06436,2024-08-28 13:32:40.396039604,M10,OP03,Afternoon,219.5,59.2,44.7,106.5,C,None,0
B06437,2024-08-28 13:45:46.714671467,M2,OP04,Morning,207.0,49.9,45.9,89.3,C,Dimensional,2
B06438,2024-08-28 13:58:53.033303330,M2,OP12,Night,176.9,50.3,58.9,94.0,A,None,0
B06439,2024-08-28 14:11:59.351935193,M5,OP05,Morning,215.9,50.5,53.9,98.2,A,None,0
B06440,2024-08-28 14:25:05.670567056,M6,OP17,Morning,201.9,49.6,61.8,104.1,A,None,0
B06441,2024-08-28 14:38:11.989198920,M2,OP06,Morning,188.1,45.3,43.0,99.9,B,None,0
B06442,2024-08-28 14:51:18.307830783,M5,OP10,Morning,226.8,51.2,39.8,92.0,A,Dimensional,3
B06443,2024-08-28 15:04:24.626462646,M7,OP18,Afternoon,218.9,47.7,52.9,95.6,B,None,0
B06444,2024-08-28 15:17:30.945094509,M10,OP10,Afternoon,211.3,48.2,56.4,106.6,B,None,0
B06445,2024-08-28 15:30:37.263726372,M10,OP06,Night,202.4,47.1,52.4,81.9,B,Dimensional,1
B06446,2024-08-28 15:43:43.582358236,M8,OP06,Night,205.1,51.8,46.5,99.2,B,None,0
B06447,2024-08-28 15:56:49.900990099,M7,OP20,Morning,167.5,46.9,73.6,107.5,A,None,0
B06448,2024-08-28 16:09:56.219621962,M8,OP15,Morning,211.2,51.5,66.4,109.1,A,None,0
B06449,2024-08-28 16:23:02.538253825,M9,OP04,Night,202.7,52.0,44.1,85.2,B,None,0
B06450,2024-08-28 16:36:08.856885688,M5,OP16,Morning,203.6,50.3,45.2,93.8,A,None,0
B06451,2024-08-28 16:49:15.175517552,M5,OP08,Night,203.3,44.4,43.9,113.7,B,None,0
B06452,2024-08-28 17:02:21.494149415,M10,OP07,Night,193.0,47.6,61.2,87.9,A,Structural,3
B06453,2024-08-28 17:15:27.812781278,M4,OP19,Night,185.8,49.7,57.3,103.5,C,None,0
B06454,2024-08-28 17:28:34.131413141,M9,OP17,Afternoon,201.4,44.7,55.9,107.6,C,None,0
B06455,2024-08-28 17:41:40.450045004,M5,OP13,Morning,180.0,51.3,48.7,105.7,A,None,0
B06456,2024-08-28 17:54:46.768676867,M2,OP15,Afternoon,204.2,55.7,57.0,104.2,A,None,0
B06457,2024-08-28 18:07:53.087308731,M10,OP02,Night,184.6,52.0,52.9,100.0,A,Dimensional,1
B06458,2024-08-28 18:20:59.405940594,M8,OP10,Morning,214.5,45.1,48.6,101.5,C,None,0
B06459,2024-08-28 18:34:05.724572457,M7,OP13,Night,178.6,59.7,53.1,92.3,A,None,0
B06460,2024-08-28 18:47:12.043204320,M8,OP18,Morning,199.3,47.9,62.8,100.8,B,Structural,3
B06461,2024-08-28 19:00:18.361836183,M3,OP11,Afternoon,201.1,51.0,56.4,109.0,C,Structural,3
B06462,2024-08-28 19:13:24.680468047,M4,OP13,Night,218.3,47.3,42.2,87.3,A,None,0
B06463,2024-08-28 19:26:30.999099910,M5,OP19,Morning,203.8,50.8,43.2,97.2,B,None,0
B06464,2024-08-28 19:39:37.317731773,M6,OP05,Morning,187.8,55.5,56.1,93.7,A,Surface,3
B06465,2024-08-28 19:52:43.636363636,M1,OP03,Morning,186.6,45.7,44.7,108.7,B,None,0
B06466,2024-08-28 20:05:49.954995499,M4,OP19,Morning,221.7,48.1,52.9,95.8,A,None,0
B06467,2024-08-28 20:18:56.273627362,M10,OP13,Morning,199.4,50.7,45.2,118.7,A,None,0
B06468,2024-08-28 20:32:02.592259226,M5,OP05,Morning,197.1,43.1,56.6,112.9,A,Structural,3
B06469,2024-08-28 20:45:08.910891089,M7,OP12,Morning,189.6,53.3,41.6,92.2,B,None,0
B06470,2024-08-28 20:58:15.229522952,M5,OP14,Night,181.8,47.1,52.5,90.9,A,None,0
B06471,2024-08-28 21:11:21.548154815,M1,OP06,Night,228.5,50.2,46.5,110.5,C,None,0
B06472,2024-08-28 21:24:27.866786678,M7,OP09,Afternoon,201.0,45.6,49.6,98.4,A,None,0
B06473,2024-08-28 21:37:34.185418542,M8,OP17,Morning,183.5,45.4,51.0,90.9,A,None,0
B06474,2024-08-28 21:50:40.504050405,M7,OP08,Morning,211.1,49.9,59.0,90.6,B,None,0
B06475,2024-08-28 22:03:46.822682268,M4,OP13,Night,209.0,56.2,49.4,109.5,A,None,0
B06476,2024-08-28 22:16:53.141314131,M8,OP05,Afternoon,181.3,46.2,57.9,101.9,A,None,0
B06477,2024-08-28 22:29:59.459945994,M5,OP17,Night,191.2,53.7,42.9,91.3,B,None,0
B06478,2024-08-28 22:43:05.778577858,M10,OP03,Morning,206.9,55.2,36.8,100.1,B,None,0
B06479,2024-08-28 22:56:12.097209721,M9,OP06,Night,210.9,53.9,53.7,99.5,A,None,0
B06480,2024-08-28 23:09:18.415841584,M10,OP14,Afternoon,188.6,49.3,47.5,106.8,B,None,0
B06481,2024-08-28 23:22:24.734473447,M5,OP15,Night,172.0,50.9,41.6,93.0,B,None,0
B06482,2024-08-28 23:35:31.053105310,M1,OP14,Afternoon,203.7,56.1,41.8,94.1,C,None,0
B06483,2024-08-28 23:48:37.371737173,M9,OP11,Afternoon,212.8,53.8,42.8,95.9,B,None,0
B06484,2024-08-29 00:01:43.690369037,M5,OP11,Afternoon,199.1,50.1,52.5,103.3,A,None,0
B06485,2024-08-29 00:14:50.009000900,M6,OP09,Night,195.4,45.3,47.1,89.8,B,None,0
B06486,2024-08-29 00:27:56.327632763,M4,OP06,Morning,223.8,57.3,38.5,106.4,A,None,0
B06487,2024-08-29 00:41:02.646264626,M6,OP15,Morning,169.8,50.5,45.4,97.0,A,None,0
B06488,2024-08-29 00:54:08.964896489,M8,OP12,Afternoon,210.9,47.8,44.0,108.5,B,None,0
B06489,2024-08-29 01:07:15.283528353,M3,OP06,Morning,211.8,52.1,41.5,91.0,B,Surface,4
B06490,2024-08-29 01:20:21.602160216,M5,OP01,Afternoon,188.4,41.6,57.8,98.3,C,None,0
B06491,2024-08-29 01:33:27.920792079,M2,OP16,Night,165.3,52.8,49.3,95.8,A,Structural,2
B06492,2024-08-29 01:46:34.239423942,M2,OP20,Afternoon,211.4,52.4,68.2,118.1,B,None,0
B06493,2024-08-29 01:59:40.558055805,M7,OP15,Afternoon,204.8,51.4,56.1,100.6,A,Structural,2
B06494,2024-08-29 02:12:46.876687669,M10,OP02,Afternoon,221.3,53.8,56.5,91.4,B,None,0
B06495,2024-08-29 02:25:53.195319532,M10,OP17,Night,191.5,51.1,51.2,85.1,A,None,0
B06496,2024-08-29 02:38:59.513951395,M10,OP03,Night,202.6,52.4,61.2,102.9,A,None,0
B06497,2024-08-29 02:52:05.832583258,M6,OP03,Afternoon,174.8,52.7,60.0,94.1,B,None,0
B06498,2024-08-29 03:05:12.151215121,M4,OP05,Afternoon,210.8,54.2,51.8,91.5,B,None,0
B06499,2024-08-29 03:18:18.469846984,M5,OP17,Morning,177.0,48.7,28.0,105.3,A,Surface,2
B06500,2024-08-29 03:31:24.788478848,M1,OP17,Afternoon,199.4,51.8,33.8,98.8,B,None,0
B06501,2024-08-29 03:44:31.107110711,M7,OP20,Morning,184.4,48.2,44.2,101.5,B,None,0
B06502,2024-08-29 03:57:37.425742574,M8,OP06,Morning,205.1,51.3,51.8,100.5,C,None,0
B06503,2024-08-29 04:10:43.744374437,M9,OP01,Afternoon,197.2,49.9,38.6,98.2,C,None,0
B06504,2024-08-29 04:23:50.063006300,M8,OP07,Afternoon,196.6,46.4,53.4,109.8,B,None,0
B06505,2024-08-29 04:36:56.381638164,M5,OP15,Morning,199.1,52.3,50.9,84.7,B,Structural,4
B06506,2024-08-29 04:50:02.700270027,M3,OP07,Night,200.5,42.9,48.9,86.4,B,Structural,2
B06507,2024-08-29 05:03:09.018901890,M10,OP19,Afternoon,221.1,45.6,50.5,95.3,C,None,0
B06508,2024-08-29 05:16:15.337533753,M9,OP20,Afternoon,207.1,52.9,30.8,102.6,B,Surface,3
B06509,2024-08-29 05:29:21.656165616,M6,OP11,Night,189.7,47.3,62.7,105.0,A,None,0
B06510,2024-08-29 05:42:27.974797479,M5,OP14,Afternoon,190.9,52.1,47.1,88.0,B,None,0
B06511,2024-08-29 05:55:34.293429343,M3,OP13,Morning,215.2,59.2,51.4,109.4,B,None,0
B06512,2024-08-29 06:08:40.612061206,M6,OP20,Night,183.9,41.6,50.9,117.2,A,None,0
B06513,2024-08-29 06:21:46.930693069,M3,OP09,Morning,200.2,51.2,45.1,102.8,C,Surface,3
B06514,2024-08-29 06:34:53.249324932,M10,OP09,Afternoon,174.7,57.4,50.8,95.9,A,None,0
B06515,2024-08-29 06:47:59.567956795,M6,OP16,Morning,198.2,51.0,42.0,108.0,B,None,0
B06516,2024-08-29 07:01:05.886588659,M4,OP12,Afternoon,183.5,50.0,49.3,109.3,C,Structural,3
B06517,2024-08-29 07:14:12.205220522,M2,OP10,Morning,190.3,48.4,50.6,97.4,B,None,0
B06518,2024-08-29 07:27:18.523852385,M8,OP06,Night,202.8,46.8,47.7,96.5,C,None,0
B06519,2024-08-29 07:40:24.842484248,M4,OP18,Morning,209.1,41.7,50.5,99.7,A,Surface,3
B06520,2024-08-29 07:53:31.161116111,M9,OP02,Night,189.3,48.1,55.1,107.1,B,None,0
B06521,2024-08-29 08:06:37.479747975,M7,OP20,Night,216.8,50.2,59.2,108.1,B,None,0
B06522,2024-08-29 08:19:43.798379838,M2,OP09,Afternoon,182.2,50.6,66.2,98.2,C,None,0
B06523,2024-08-29 08:32:50.117011701,M4,OP19,Afternoon,211.7,53.7,55.2,106.9,C,None,0
B06524,2024-08-29 08:45:56.435643564,M5,OP06,Night,193.7,53.5,47.6,95.6,A,None,0
B06525,2024-08-29 08:59:02.754275427,M3,OP02,Morning,214.3,50.9,40.9,116.5,B,None,0
B06526,2024-08-29 09:12:09.072907290,M9,OP15,Morning,193.7,51.3,45.9,92.1,A,None,0
B06527,2024-08-29 09:25:15.391539154,M5,OP17,Morning,189.6,49.8,39.1,105.5,B,None,0
B06528,2024-08-29 09:38:21.710171017,M2,OP16,Afternoon,209.1,47.0,47.7,98.2,B,None,0
B06529,2024-08-29 09:51:28.028802880,M3,OP08,Morning,206.6,53.7,52.4,98.4,A,None,0
B06530,2024-08-29 10:04:34.347434743,M9,OP10,Morning,191.9,49.4,53.0,97.7,C,None,0
B06531,2024-08-29 10:17:40.666066606,M7,OP10,Afternoon,208.1,51.1,51.5,94.8,B,None,0
B06532,2024-08-29 10:30:46.984698470,M2,OP18,Morning,198.0,60.3,51.6,93.5,A,None,0
B06533,2024-08-29 10:43:53.303330333,M9,OP10,Morning,202.2,53.6,52.5,91.9,B,None,0
B06534,2024-08-29 10:56:59.621962196,M4,OP09,Night,205.1,49.2,59.8,99.0,A,None,0
B06535,2024-08-29 11:10:05.940594059,M9,OP19,Afternoon,178.9,43.9,42.6,100.6,B,None,0
B06536,2024-08-29 11:23:12.259225922,M2,OP01,Morning,200.0,54.4,44.5,95.8,B,None,0
B06537,2024-08-29 11:36:18.577857786,M10,OP04,Morning,178.1,38.3,62.4,82.9,B,None,0
B06538,2024-08-29 11:49:24.896489649,M4,OP03,Afternoon,184.3,48.3,44.6,100.2,C,Structural,3
B06539,2024-08-29 12:02:31.215121512,M5,OP10,Morning,198.4,42.5,60.8,98.7,C,Structural,8
B06540,2024-08-29 12:15:37.533753375,M2,OP12,Night,214.7,48.0,60.3,107.7,B,None,0
B06541,2024-08-29 12:28:43.852385238,M10,OP18,Afternoon,196.5,48.0,45.4,99.0,C,None,0
B06542,2024-08-29 12:41:50.171017101,M1,OP20,Night,194.7,50.6,52.0,102.6,B,None,0
B06543,2024-08-29 12:54:56.489648965,M7,OP06,Night,193.2,49.2,54.7,109.5,B,Structural,1
B06544,2024-08-29 13:08:02.808280828,M10,OP02,Afternoon,205.9,53.8,65.2,115.9,A,None,0
B06545,2024-08-29 13:21:09.126912691,M1,OP10,Afternoon,183.2,52.6,49.6,99.8,A,None,0
B06546,2024-08-29 13:34:15.445544554,M8,OP02,Night,178.9,53.4,49.3,90.0,A,None,0
B06547,2024-08-29 13:47:21.764176417,M3,OP09,Afternoon,220.3,44.4,56.1,111.4,B,None,0
B06548,2024-08-29 14:00:28.082808281,M10,OP10,Morning,206.2,49.5,44.1,72.8,C,None,0
B06549,2024-08-29 14:13:34.401440144,M6,OP02,Afternoon,189.5,52.5,50.1,91.7,A,None,0
B06550,2024-08-29 14:26:40.720072007,M7,OP08,Morning,190.4,50.3,32.7,93.6,A,None,0
B06551,2024-08-29 14:39:47.038703870,M10,OP17,Night,191.7,47.7,68.6,106.0,C,None,0
B06552,2024-08-29 14:52:53.357335733,M1,OP17,Afternoon,180.4,47.0,62.9,98.7,B,None,0
B06553,2024-08-29 15:05:59.675967597,M6,OP04,Night,195.3,57.4,49.9,91.0,C,None,0
B06554,2024-08-29 15:19:05.994599460,M7,OP18,Afternoon,200.3,51.9,42.6,120.0,C,None,0
B06555,2024-08-29 15:32:12.313231323,M6,OP12,Night,220.3,41.6,42.2,97.0,B,None,0
B06556,2024-08-29 15:45:18.631863186,M4,OP17,Morning,201.6,45.0,54.7,90.9,B,None,0
B06557,2024-08-29 15:58:24.950495049,M1,OP09,Morning,211.1,41.6,42.8,90.2,B,None,0
B06558,2024-08-29 16:11:31.269126912,M9,OP19,Night,195.6,44.4,40.4,90.2,B,Surface,3
B06559,2024-08-29 16:24:37.587758776,M4,OP14,Night,193.1,45.3,39.1,100.3,C,None,0
B06560,2024-08-29 16:37:43.906390639,M7,OP14,Afternoon,199.9,54.9,50.9,95.9,B,None,0
B06561,2024-08-29 16:50:50.225022502,M7,OP17,Morning,212.8,52.1,52.0,95.9,B,Surface,3
B06562,2024-08-29 17:03:56.543654365,M2,OP02,Afternoon,191.0,46.6,65.6,101.0,B,Surface,3
B06563,2024-08-29 17:17:02.862286228,M1,OP08,Night,203.3,46.8,44.7,98.2,B,None,0
B06564,2024-08-29 17:30:09.180918092,M8,OP05,Morning,202.9,47.6,54.5,102.3,A,None,0
B06565,2024-08-29 17:43:15.499549955,M8,OP07,Night,199.6,46.4,44.4,97.6,B,None,0
B06566,2024-08-29 17:56:21.818181818,M7,OP16,Afternoon,212.9,48.9,43.1,97.4,B,None,0
B06567,2024-08-29 18:09:28.136813681,M8,OP16,Morning,200.6,46.7,53.6,93.7,A,None,0
B06568,2024-08-29 18:22:34.455445544,M3,OP17,Night,197.9,49.0,58.2,98.8,A,Structural,2
B06569,2024-08-29 18:35:40.774077407,M2,OP07,Morning,199.2,44.7,48.7,104.3,A,None,0
B06570,2024-08-29 18:48:47.092709271,M7,OP20,Morning,168.2,49.7,39.7,107.7,B,None,0
B06571,2024-08-29 19:01:53.411341134,M8,OP08,Night,197.6,50.9,56.3,100.6,B,None,0
B06572,2024-08-29 19:14:59.729972997,M1,OP08,Night,184.0,45.9,54.3,72.8,A,None,0
B06573,2024-08-29 19:28:06.048604860,M10,OP11,Morning,196.9,47.2,55.0,112.7,A,None,0
B06574,2024-08-29 19:41:12.367236723,M9,OP15,Night,199.6,49.2,64.3,94.4,C,None,0
B06575,2024-08-29 19:54:18.685868587,M4,OP18,Morning,206.9,53.5,43.1,100.6,B,None,0
B06576,2024-08-29 20:07:25.004500450,M4,OP06,Night,230.2,54.6,56.1,104.8,C,None,0
B06577,2024-08-29 20:20:31.323132313,M3,OP12,Night,220.2,49.6,55.1,107.5,B,None,0
B06578,2024-08-29 20:33:37.641764176,M6,OP15,Afternoon,199.8,51.1,49.9,121.4,B,None,0
B06579,2024-08-29 20:46:43.960396039,M1,OP06,Morning,208.4,49.4,50.7,101.9,C,Dimensional,2
B06580,2024-08-29 20:59:50.279027903,M6,OP18,Morning,194.0,54.9,53.5,105.8,C,None,0
B06581,2024-08-29 21:12:56.597659766,M2,OP20,Morning,202.9,56.7,55.0,101.8,A,None,0
B06582,2024-08-29 21:26:02.916291629,M9,OP09,Afternoon,203.2,53.2,43.7,108.0,B,None,0
B06583,2024-08-29 21:39:09.234923492,M2,OP08,Afternoon,185.3,51.7,57.7,108.2,B,None,0
B06584,2024-08-29 21:52:15.553555355,M7,OP14,Morning,193.1,51.8,54.5,110.4,B,None,0
B06585,2024-08-29 22:05:21.872187218,M1,OP19,Night,174.5,50.5,45.2,91.2,A,None,0
B06586,2024-08-29 22:18:28.190819082,M7,OP19,Morning,197.4,47.0,53.4,98.6,C,None,0
B06587,2024-08-29 22:31:34.509450945,M5,OP08,Afternoon,199.5,47.9,53.9,108.2,A,None,0
B06588,2024-08-29 22:44:40.828082808,M8,OP02,Morning,198.9,51.0,53.6,98.3,A,None,0
B06589,2024-08-29 22:57:47.146714671,M4,OP04,Night,185.0,48.0,49.9,103.7,B,None,0
B06590,2024-08-29 23:10:53.465346534,M10,OP06,Afternoon,198.8,44.6,42.6,101.3,C,None,0
B06591,2024-08-29 23:23:59.783978398,M7,OP03,Night,202.4,49.2,43.4,98.2,A,None,0
B06592,2024-08-29 23:37:06.102610261,M6,OP03,Morning,206.9,43.6,63.4,85.7,B,None,0
B06593,2024-08-29 23:50:12.421242124,M5,OP19,Morning,204.0,57.6,50.6,95.3,A,None,0
B06594,2024-08-30 00:03:18.739873987,M4,OP11,Morning,195.3,47.7,57.9,103.1,B,None,0
B06595,2024-08-30 00:16:25.058505850,M7,OP10,Morning,197.9,49.9,50.7,101.9,C,Dimensional,2
B06596,2024-08-30 00:29:31.377137714,M5,OP12,Morning,203.8,54.8,41.6,96.9,C,None,0
B06597,2024-08-30 00:42:37.695769577,M5,OP14,Afternoon,193.6,59.9,54.5,98.1,A,None,0
B06598,2024-08-30 00:55:44.014401440,M1,OP18,Afternoon,187.2,49.2,50.8,116.7,B,Dimensional,3
B06599,2024-08-30 01:08:50.333033303,M2,OP09,Night,194.3,46.8,57.4,101.4,B,Dimensional,4
B06600,2024-08-30 01:21:56.651665166,M5,OP15,Afternoon,205.8,52.6,48.5,95.1,A,None,0
B06601,2024-08-30 01:35:02.970297029,M3,OP03,Afternoon,210.8,49.8,45.9,90.1,A,None,0
B06602,2024-08-30 01:48:09.288928893,M2,OP11,Night,214.0,49.4,34.6,108.3,A,None,0
B06603,2024-08-30 02:01:15.607560756,M4,OP10,Afternoon,187.3,50.8,55.9,100.1,A,None,0
B06604,2024-08-30 02:14:21.926192619,M4,OP18,Afternoon,228.9,51.8,52.7,92.9,A,None,0
B06605,2024-08-30 02:27:28.244824482,M4,OP04,Night,189.4,58.1,45.5,84.9,A,None,0
B06606,2024-08-30 02:40:34.563456345,M4,OP13,Night,196.6,44.6,53.6,99.0,B,None,0
B06607,2024-08-30 02:53:40.882088209,M3,OP06,Afternoon,217.8,57.7,41.9,116.2,B,None,0
B06608,2024-08-30 03:06:47.200720072,M7,OP13,Afternoon,175.0,49.1,66.4,109.5,A,Dimensional,5
B06609,2024-08-30 03:19:53.519351935,M9,OP20,Afternoon,202.0,53.6,35.6,96.0,B,None,0
B06610,2024-08-30 03:32:59.837983798,M5,OP05,Night,195.7,50.6,46.2,104.0,B,Structural,1
B06611,2024-08-30 03:46:06.156615661,M4,OP20,Night,179.1,50.1,47.5,88.5,C,None,0
B06612,2024-08-30 03:59:12.475247524,M2,OP14,Morning,179.3,50.8,47.4,98.4,C,Structural,2
B06613,2024-08-30 04:12:18.793879388,M2,OP13,Night,216.8,46.8,49.3,100.2,C,None,0
B06614,2024-08-30 04:25:25.112511251,M5,OP14,Afternoon,207.7,56.4,49.8,89.0,B,None,0
B06615,2024-08-30 04:38:31.431143114,M7,OP08,Morning,214.2,52.3,51.2,92.7,C,None,0
B06616,2024-08-30 04:51:37.749774977,M10,OP16,Night,184.4,51.5,47.5,94.4,C,None,0
B06617,2024-08-30 05:04:44.068406840,M10,OP13,Afternoon,204.3,48.8,43.6,103.3,C,None,0
B06618,2024-08-30 05:17:50.387038704,M9,OP15,Morning,233.9,44.5,52.0,102.1,A,None,0
B06619,2024-08-30 05:30:56.705670567,M7,OP19,Night,196.4,52.7,65.9,92.7,B,None,0
B06620,2024-08-30 05:44:03.024302430,M5,OP01,Afternoon,200.8,53.0,40.0,104.9,A,None,0
B06621,2024-08-30 05:57:09.342934293,M10,OP02,Afternoon,200.2,52.4,46.6,100.1,B,None,0
B06622,2024-08-30 06:10:15.661566156,M10,OP18,Night,198.4,50.4,54.4,113.9,A,None,0
B06623,2024-08-30 06:23:21.980198020,M10,OP19,Night,188.3,49.1,60.8,89.9,C,None,0
B06624,2024-08-30 06:36:28.298829883,M6,OP08,Night,200.7,54.9,76.5,112.9,C,None,0
B06625,2024-08-30 06:49:34.617461746,M3,OP03,Afternoon,224.4,51.9,59.4,96.1,B,None,0
B06626,2024-08-30 07:02:40.936093609,M5,OP14,Afternoon,199.2,51.1,44.0,112.7,A,None,0
B06627,2024-08-30 07:15:47.254725472,M8,OP09,Morning,218.3,44.1,57.0,105.2,A,None,0
B06628,2024-08-30 07:28:53.573357335,M1,OP08,Afternoon,242.8,42.7,53.1,89.2,B,None,0
B06629,2024-08-30 07:41:59.891989199,M1,OP17,Night,187.8,59.3,42.3,101.1,B,Structural,1
B06630,2024-08-30 07:55:06.210621062,M7,OP16,Night,208.1,53.3,46.5,111.6,A,None,0
B06631,2024-08-30 08:08:12.529252925,M5,OP10,Morning,182.5,55.2,35.5,94.1,A,Surface,2
B06632,2024-08-30 08:21:18.847884788,M5,OP10,Morning,197.9,43.5,36.2,109.5,B,None,0
B06633,2024-08-30 08:34:25.166516651,M1,OP06,Night,237.4,54.0,44.5,109.5,A,Dimensional,3
B06634,2024-08-30 08:47:31.485148515,M9,OP17,Night,209.7,48.9,51.1,112.5,B,None,0
B06635,2024-08-30 09:00:37.803780378,M1,OP16,Afternoon,204.6,50.4,58.3,104.3,C,Surface,3
B06636,2024-08-30 09:13:44.122412241,M5,OP15,Afternoon,182.3,52.2,47.4,94.0,B,Dimensional,1
B06637,2024-08-30 09:26:50.441044104,M10,OP14,Morning,190.9,50.7,42.9,105.8,C,None,0
B06638,2024-08-30 09:39:56.759675967,M9,OP04,Night,187.5,50.7,65.6,109.7,A,None,0
B06639,2024-08-30 09:53:03.078307831,M4,OP04,Afternoon,184.6,46.5,41.1,106.7,C,None,0
B06640,2024-08-30 10:06:09.396939694,M8,OP02,Afternoon,212.4,52.4,42.3,82.6,B,Dimensional,2
B06641,2024-08-30 10:19:15.715571557,M6,OP11,Afternoon,210.3,46.4,46.4,101.8,B,None,0
B06642,2024-08-30 10:32:22.034203420,M3,OP04,Afternoon,197.5,46.7,62.5,105.8,A,None,0
B06643,2024-08-30 10:45:28.352835283,M4,OP16,Morning,191.8,50.4,55.8,112.1,C,Surface,3
B06644,2024-08-30 10:58:34.671467146,M2,OP04,Night,210.9,45.0,45.3,87.5,B,None,0
B06645,2024-08-30 11:11:40.990099010,M1,OP01,Night,225.3,54.7,48.5,91.1,A,None,0
B06646,2024-08-30 11:24:47.308730873,M8,OP19,Night,214.9,54.7,49.2,99.6,B,Structural,2
B06647,2024-08-30 11:37:53.627362736,M1,OP02,Night,201.6,48.3,36.1,120.4,A,Surface,5
B06648,2024-08-30 11:50:59.945994599,M1,OP09,Afternoon,213.8,49.0,53.0,106.2,B,Surface,5
B06649,2024-08-30 12:04:06.264626462,M4,OP13,Morning,214.5,50.1,50.0,94.3,A,None,0
B06650,2024-08-30 12:17:12.583258326,M10,OP18,Night,202.3,42.1,48.4,99.7,B,None,0
B06651,2024-08-30 12:30:18.901890189,M10,OP16,Morning,202.3,44.1,52.3,105.7,A,None,0
B06652,2024-08-30 12:43:25.220522052,M6,OP16,Afternoon,192.1,52.9,56.3,102.7,A,Dimensional,2
B06653,2024-08-30 12:56:31.539153915,M9,OP10,Morning,212.4,51.6,49.7,102.0,A,None,0
B06654,2024-08-30 13:09:37.857785778,M1,OP09,Afternoon,197.5,48.6,48.8,96.5,C,Surface,4
B06655,2024-08-30 13:22:44.176417642,M7,OP11,Afternoon,185.3,48.3,56.3,96.9,B,Surface,4
B06656,2024-08-30 13:35:50.495049505,M10,OP04,Morning,185.8,52.8,40.7,103.0,A,None,0
B06657,2024-08-30 13:48:56.813681368,M5,OP10,Morning,199.4,42.5,39.8,105.1,C,None,0
B06658,2024-08-30 14:02:03.132313231,M8,OP03,Afternoon,185.8,57.5,48.7,85.6,B,None,0
B06659,2024-08-30 14:15:09.450945094,M7,OP06,Night,240.8,53.7,56.0,98.6,B,Dimensional,4
B06660,2024-08-30 14:28:15.769576957,M4,OP03,Afternoon,207.3,48.4,49.4,110.5,B,None,0
B06661,2024-08-30 14:41:22.088208821,M4,OP09,Morning,192.6,51.5,58.1,117.5,A,Dimensional,4
B06662,2024-08-30 14:54:28.406840684,M6,OP03,Afternoon,202.8,55.5,48.0,106.9,C,Structural,1
